id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
3996,704,604,704,804,804,unk,unk,1,White,M
3917,704,604,704,804,804,unk,unk,1,Other,M
3884,704,604,704,804,804,unk,unk,1,Black,M
2844,704,5,704,804,804,unk,unk,1,Black,M
4069,704,604,704,804,804,unk,unk,1,Black,M
3971,704,604,704,804,804,unk,unk,1,Black,M
8374,704,unk,704,804,804,unk,unk,1,Black,M
3908,704,604,704,804,804,unk,unk,1,Other,F
3883,704,604,704,804,804,unk,unk,1,Black,M
3846,704,604,704,804,804,unk,unk,1,Black,M
4042,704,604,704,804,804,unk,unk,1,White,F
3910,704,604,704,804,804,unk,unk,1,Black,M
4058,704,604,704,804,804,unk,unk,1,White,M
3926,704,604,704,804,804,unk,unk,1,White,F
4026,704,604,704,804,804,unk,unk,1,Other,M
8400,704,unk,704,804,804,unk,unk,1,White,F
4011,704,604,704,804,804,unk,unk,1,White,F
4379,704,704,704,804,804,unk,unk,2,Black,M
4009,704,604,704,804,804,unk,unk,1,White,M
3915,704,604,704,804,unk,unk,unk,1,Latino,M
3914,704,604,704,804,804,unk,unk,1,Other,F
3955,704,604,704,804,804,unk,unk,1,Black,M
3896,704,604,704,804,804,unk,unk,1,Black,F
3845,704,604,704,804,unk,unk,unk,1,Black,M
3921,704,604,704,804,804,unk,unk,1,Black,M
3909,704,604,704,804,804,unk,unk,1,Other,M
9317,unk,unk,unk,804,804,unk,unk,1,White,M
3983,704,604,704,804,804,unk,unk,1,Black,M
8411,704,unk,704,804,804,unk,unk,1,White,F
3847,704,604,704,804,804,unk,unk,1,Other,M
4063,704,604,704,804,804,unk,unk,1,Other,M
3948,704,604,704,804,804,unk,unk,1,Black,M
4074,704,604,704,804,804,unk,unk,1,Black,M
8402,704,unk,unk,804,804,unk,unk,1,White,F
3987,704,604,704,804,804,unk,unk,1,White,M
4079,704,604,704,804,804,unk,unk,1,White,M
3901,704,604,704,804,804,unk,unk,1,White,M
3929,704,604,704,804,804,unk,unk,1,Other,F
4041,704,604,704,804,804,unk,unk,1,White,F
4080,704,604,704,804,804,unk,unk,1,White,F
9063,unk,unk,704,804,804,unk,unk,1,Other,M
3949,704,604,704,804,804,unk,unk,1,Black,F
4033,704,604,704,804,804,unk,unk,1,Black,M
4023,704,604,704,804,804,unk,unk,1,Black,F
4019,704,604,704,804,804,unk,unk,1,White,F
3966,704,604,704,804,804,unk,unk,1,Black,F
8813,unk,unk,704,804,804,unk,unk,1,Black,F
3990,704,604,704,804,804,unk,unk,1,White,M
4105,704,604,704,804,804,unk,unk,1,White,M
4061,704,604,704,804,804,unk,unk,1,White,M
3881,704,604,704,804,804,unk,unk,1,unk,M
3942,704,604,704,804,804,unk,unk,1,Black,F
4028,704,604,704,804,804,unk,unk,1,Black,M
9318,unk,unk,unk,804,804,unk,unk,1,White,F
4036,704,604,704,804,804,unk,unk,1,Black,M
4088,704,604,704,804,804,unk,unk,1,White,F
3865,704,604,704,804,804,unk,unk,1,Other,M
3920,704,604,704,804,804,unk,unk,1,Black,F
8368,704,unk,704,804,804,unk,unk,1,Black,F
3993,704,604,704,804,804,unk,unk,1,unk,M
3857,704,604,704,804,804,unk,unk,1,Other,F
3963,704,604,704,804,804,unk,unk,1,Other,M
4016,704,604,704,804,804,unk,unk,1,White,M
7564,704,604,704,804,804,unk,unk,1,White,F
3873,704,604,704,804,804,unk,unk,1,Black,F
4076,704,604,704,804,804,unk,unk,1,White,F
4043,704,604,704,804,804,unk,unk,1,Other,F
4045,704,604,704,804,804,unk,unk,1,White,M
663,801,701,801,804,804,unk,unk,2,White,M
9088,unk,unk,704,804,804,unk,unk,1,White,M
3985,704,604,704,804,804,unk,unk,1,Black,F
3858,704,604,704,804,804,unk,unk,1,Other,M
3900,704,604,704,804,804,unk,unk,1,White,M
4068,704,604,704,804,804,unk,unk,1,Black,F
9325,unk,unk,unk,804,804,unk,unk,1,White,M
4064,704,604,704,804,804,unk,unk,1,Black,M
4000,704,604,704,804,804,unk,unk,1,unk,M
3950,704,604,704,804,804,unk,unk,1,Black,M
4273,804,704,804,804,unk,unk,unk,2,Black,F
8399,704,unk,704,804,804,unk,unk,1,Other,F
4065,704,604,704,804,804,unk,unk,1,White,F
9037,unk,unk,704,804,804,unk,unk,1,White,F
3979,704,604,704,804,804,unk,unk,1,White,F
9113,unk,unk,704,804,804,unk,unk,1,White,M
8413,704,unk,704,804,804,unk,unk,1,White,F
3874,704,604,704,804,804,unk,unk,1,Black,F
3863,704,604,704,804,unk,unk,unk,1,Other,M
3849,704,604,704,804,804,unk,unk,1,Black,M
9332,unk,unk,unk,804,804,unk,unk,1,unk,M
3907,704,604,704,804,804,unk,unk,1,White,M
3843,704,604,704,804,13,unk,unk,1,Black,M
4100,704,604,704,804,804,unk,unk,1,Black,M
3951,704,604,704,804,804,unk,unk,1,Black,F
4090,704,604,704,804,804,unk,unk,1,White,F
7565,704,604,704,804,804,unk,unk,1,Black,M
3844,704,604,704,804,804,unk,unk,1,unk,F
3977,704,604,704,804,804,unk,unk,1,unk,M
3976,704,604,704,804,13,unk,unk,1,Black,M
8414,704,unk,704,804,804,unk,unk,1,Other,M
3131,704,606,704,804,804,unk,unk,1,Other,F
3891,704,604,704,804,804,unk,unk,1,Black,F
3870,704,604,704,804,804,unk,unk,1,Black,F
8388,704,unk,704,804,804,unk,unk,1,Other,M
3970,704,604,704,804,804,unk,unk,1,Black,M
4001,704,604,704,804,804,unk,unk,1,Other,F
4096,704,604,704,804,804,unk,unk,1,White,F
3940,704,604,704,804,804,unk,unk,1,Black,F
4008,704,604,704,804,804,unk,unk,1,Other,F
4097,704,604,704,804,804,unk,unk,1,White,M
4091,704,604,704,804,804,unk,unk,1,White,F
683,701,601,701,804,804,unk,unk,1,White,M
3956,704,604,704,804,804,unk,unk,1,White,F
3988,704,604,704,804,804,unk,unk,1,White,F
4059,704,604,704,804,804,unk,unk,1,White,M
3905,704,604,704,804,804,unk,unk,1,Other,F
3992,704,604,704,804,804,unk,unk,1,White,F
3947,704,604,704,804,804,unk,unk,1,Other,M
9330,unk,unk,unk,804,804,unk,unk,1,Black,F
3869,704,604,704,804,804,unk,unk,1,White,M
4062,704,604,704,804,804,unk,unk,1,White,F
9329,unk,unk,unk,804,804,unk,unk,1,Black,F
3982,704,604,5,804,unk,unk,unk,1,Other,M
4199,704,704,704,804,804,unk,unk,2,Latino,M
4031,704,604,704,804,804,unk,unk,1,White,M
4060,704,604,704,804,804,unk,unk,1,Other,M
9008,unk,unk,704,804,804,unk,unk,1,unk,M
4051,704,604,704,804,804,unk,unk,1,Other,F
3957,704,604,704,804,804,unk,unk,1,Black,M
8789,701,unk,704,804,804,unk,unk,1,Other,M
3894,704,604,704,804,804,unk,unk,1,Black,M
3995,704,604,704,804,804,unk,unk,1,unk,M
4052,704,604,704,804,804,unk,unk,1,White,F
4086,704,604,704,804,804,unk,unk,1,White,M
3854,704,604,704,804,804,unk,unk,1,Black,M
4054,704,604,704,804,804,unk,unk,1,Latino,M
9033,unk,unk,704,804,804,unk,unk,1,Black,M
3931,704,604,704,804,804,unk,unk,1,Other,F
8381,704,unk,704,804,804,unk,unk,1,Black,M
3922,704,604,704,804,804,unk,unk,1,White,M
3960,704,604,704,804,804,unk,unk,1,White,M
3880,704,604,704,804,804,unk,unk,1,unk,F
3933,704,604,704,804,804,unk,unk,1,Black,M
3975,704,604,704,804,804,unk,unk,1,Other,F
4056,704,604,704,804,804,unk,unk,1,Other,F
3934,704,604,704,804,804,unk,unk,1,White,M
9630,unk,unk,unk,804,unk,unk,unk,1,Other,M
7566,704,604,704,804,804,unk,unk,1,Black,M
4095,704,604,704,804,804,unk,unk,1,White,F
3981,704,604,704,804,13,unk,unk,1,Black,M
4007,704,604,704,804,804,unk,unk,1,White,F
3871,706,604,706,804,804,unk,unk,1,Latino,F
3912,704,604,704,804,804,unk,unk,1,White,M
7567,704,604,704,804,804,unk,unk,1,Black,F
4044,704,604,704,804,804,unk,unk,1,Black,F
3204,704,606,704,804,unk,unk,unk,1,Other,F
3998,704,604,704,804,804,unk,unk,1,White,F
3997,704,604,704,804,804,unk,unk,1,White,M
9631,unk,unk,unk,804,804,unk,unk,1,unk,F
3913,704,604,704,804,804,unk,unk,1,White,M
4032,704,604,704,804,804,unk,unk,1,White,F
8376,704,unk,704,804,13,unk,unk,1,Black,M
4047,704,604,704,804,804,unk,unk,1,Black,F
3892,704,604,704,804,804,unk,unk,1,Black,F
3855,704,604,704,804,804,unk,unk,1,White,F
8404,704,unk,704,804,804,unk,unk,1,unk,M
3885,704,604,704,804,804,unk,unk,1,White,M
4012,704,604,704,804,804,unk,unk,1,White,M
9087,unk,unk,704,804,804,unk,unk,1,White,F
3928,704,604,704,804,804,unk,unk,1,White,M
9629,unk,unk,unk,804,804,unk,unk,1,unk,M
4103,704,604,704,804,804,unk,unk,1,White,M
4093,704,604,704,804,804,unk,unk,1,White,F
3952,704,604,704,804,804,unk,unk,1,Other,M
3856,704,604,704,804,804,unk,unk,1,White,M
3978,704,604,704,804,804,unk,unk,1,White,M
4082,704,604,704,804,804,unk,unk,1,White,M
4055,704,604,704,804,804,unk,unk,1,White,M
3962,704,604,704,804,804,unk,unk,1,Black,F
4030,704,604,704,804,804,unk,unk,1,Other,M
3973,704,604,704,804,804,unk,unk,1,Black,M
4102,704,604,704,804,804,unk,unk,1,White,F
3944,704,604,704,804,804,unk,unk,1,unk,F
3986,704,604,704,804,804,unk,unk,1,Black,M
4017,704,604,704,804,804,unk,unk,1,Black,F
4002,704,604,704,804,804,unk,unk,1,White,F
4029,704,604,704,804,804,unk,unk,1,Other,M
3945,704,604,704,804,13,unk,unk,1,Other,M
3935,704,604,704,804,804,unk,unk,1,White,M
4087,704,604,704,804,804,unk,unk,1,White,M
3852,704,604,704,804,804,unk,unk,1,Black,M
9326,unk,unk,unk,804,804,unk,unk,1,Other,F
3866,704,604,704,804,804,unk,unk,1,Black,F
4048,704,604,704,804,804,unk,unk,1,White,M
8412,704,unk,704,804,804,unk,unk,1,Other,F
3879,704,604,704,804,804,unk,unk,1,unk,F
3927,704,604,704,804,804,unk,unk,1,White,F
3906,704,604,704,804,804,unk,unk,1,Black,F
3936,704,604,704,804,804,unk,unk,1,White,M
3939,704,604,704,804,804,unk,unk,1,Black,M
3875,704,604,704,804,804,unk,unk,1,Black,F
3898,704,604,704,804,804,unk,unk,1,Black,F
8398,704,unk,704,804,unk,unk,unk,1,White,M
3961,704,604,704,804,804,unk,unk,1,Other,F
3862,704,604,704,804,804,unk,unk,1,unk,F
9328,unk,unk,unk,804,804,unk,unk,1,Black,F
4020,704,604,704,804,804,unk,unk,1,White,M
4022,704,604,704,804,804,unk,unk,1,White,M
4071,704,604,704,804,804,unk,unk,1,White,M
4083,704,604,704,804,804,unk,unk,1,White,F
3937,704,604,704,804,804,unk,unk,1,Other,F
9320,unk,unk,unk,804,804,unk,unk,1,Black,F
3968,704,604,704,804,804,unk,unk,1,Black,F
710,704,604,704,804,804,unk,unk,1,Black,F
3964,704,604,704,804,804,unk,unk,1,Black,F
8383,704,unk,704,804,804,unk,unk,1,White,F
9319,unk,unk,unk,804,804,unk,unk,1,Black,F
3938,704,604,704,804,804,unk,unk,1,Black,F
4006,704,604,704,804,804,unk,unk,1,White,F
9315,unk,unk,unk,804,unk,unk,unk,1,unk,M
3893,704,604,704,804,804,unk,unk,1,Black,M
4070,704,604,704,804,804,unk,unk,1,White,M
4018,704,604,704,804,804,unk,unk,1,White,F
3868,704,604,704,804,804,unk,unk,1,White,F
4085,704,604,704,804,804,unk,unk,1,White,M
9327,unk,unk,unk,804,804,unk,unk,1,unk,M
4099,704,604,704,804,804,unk,unk,1,White,M
3959,704,604,704,804,804,unk,unk,1,White,M
20,701,601,701,804,unk,unk,unk,1,White,F
8397,704,unk,704,804,804,unk,unk,1,White,F
3911,704,604,704,804,804,unk,unk,1,Black,M
4081,704,604,704,804,804,unk,unk,1,White,F
3923,704,604,704,804,804,unk,unk,1,Other,M
3887,704,604,704,804,13,unk,unk,1,Black,M
3886,704,604,704,804,804,unk,unk,1,White,M
3974,704,604,704,804,804,unk,unk,1,White,M
3972,704,604,704,804,804,unk,unk,1,Black,F
3941,704,604,704,804,804,unk,unk,1,White,F
7,701,601,701,804,804,unk,unk,1,White,M
3953,704,604,704,804,804,unk,unk,1,White,M
9321,unk,unk,unk,804,804,unk,unk,1,Black,F
4024,704,604,704,804,804,unk,unk,1,Other,F
4078,704,604,704,804,804,unk,unk,1,Black,F
4015,704,604,704,804,804,unk,unk,1,White,M
9314,unk,unk,unk,804,804,unk,unk,1,unk,M
714,704,604,704,804,804,unk,unk,1,Black,F
4049,704,604,704,804,804,unk,unk,1,White,F
3877,704,604,704,804,804,unk,unk,1,Black,F
3148,706,606,706,806,806,unk,unk,1,White,M
3023,706,606,706,806,806,unk,unk,1,Black,F
698,706,701,706,806,806,unk,unk,2,White,M
3092,706,606,706,806,806,unk,unk,1,White,M
3888,706,604,706,806,806,unk,unk,1,Latino,M
9549,unk,unk,unk,806,unk,unk,unk,1,White,F
3208,706,606,706,806,806,unk,unk,1,White,M
3105,706,606,706,806,806,unk,unk,1,Black,F
3231,706,606,706,806,806,unk,unk,1,White,M
3789,706,606,706,806,806,unk,unk,1,unk,M
3146,706,606,706,806,806,unk,unk,1,Black,F
3235,706,606,706,806,806,unk,unk,1,White,M
2353,706,606,706,806,802,unk,unk,1,Black,M
3098,706,606,706,806,806,unk,unk,1,Latino,M
9632,unk,unk,unk,806,806,unk,unk,1,unk,F
3158,706,606,706,806,806,unk,unk,1,White,F
3156,706,606,706,806,806,unk,unk,1,White,F
3188,706,606,706,806,806,unk,unk,1,White,F
3018,706,606,706,806,806,unk,unk,1,White,F
2974,706,606,706,806,806,unk,unk,1,Black,M
3073,706,606,706,806,806,unk,unk,1,White,F
2972,706,606,706,806,806,unk,unk,1,White,F
3076,706,606,706,806,806,unk,unk,1,White,M
3064,706,606,706,806,806,unk,unk,1,Other,F
3065,706,606,706,806,806,unk,unk,1,Black,F
3210,706,606,706,806,806,unk,unk,1,White,F
3132,706,606,706,806,806,unk,unk,1,Black,M
9671,unk,unk,unk,806,806,unk,unk,1,unk,M
3099,706,606,706,806,806,unk,unk,1,Other,F
2989,706,606,706,806,806,unk,unk,1,White,M
3010,706,606,706,806,806,unk,unk,1,White,F
3233,706,606,706,806,806,unk,unk,1,White,M
3051,706,606,706,806,806,unk,unk,1,Black,F
3027,706,606,706,806,806,unk,unk,1,White,F
3015,706,606,706,806,806,unk,unk,1,White,F
3202,706,606,706,806,806,unk,unk,1,White,F
2943,706,606,706,806,806,unk,unk,1,Latino,M
3185,706,606,706,806,806,unk,unk,1,Black,F
2987,706,606,706,806,806,unk,unk,1,White,M
3138,706,606,706,806,806,unk,unk,1,White,F
3171,706,606,706,806,806,unk,unk,1,White,F
9547,unk,unk,unk,806,806,unk,unk,1,White,M
3052,706,606,706,806,806,unk,unk,1,unk,M
9109,unk,unk,706,806,unk,unk,unk,1,Other,M
2983,706,606,706,806,806,unk,unk,1,White,M
2953,706,606,706,806,806,unk,unk,1,Black,M
3458,706,706,706,806,806,unk,unk,2,White,F
9066,unk,unk,706,806,806,unk,unk,1,White,M
3215,706,606,706,806,806,unk,unk,1,White,M
3107,706,606,706,806,806,unk,unk,1,Other,M
3085,706,606,706,806,806,unk,unk,1,White,F
3197,706,606,706,806,806,unk,unk,1,White,F
3211,706,606,706,806,806,unk,unk,1,White,F
3774,706,606,706,806,806,unk,unk,1,unk,F
3128,706,606,706,806,806,unk,unk,1,White,M
2992,706,606,706,806,806,unk,unk,1,White,F
3179,706,606,706,806,806,unk,unk,1,White,F
3026,706,606,706,806,806,unk,unk,1,Latino,M
3209,706,606,706,806,806,unk,unk,1,White,M
3133,706,606,706,806,806,unk,unk,1,Black,M
1527,706,606,706,806,806,unk,unk,1,Other,M
9011,unk,unk,706,806,806,unk,unk,1,Black,F
3021,706,606,706,806,806,unk,unk,1,Black,M
3016,706,606,706,806,806,unk,unk,1,White,M
3230,706,606,706,806,806,unk,unk,1,White,M
3031,706,606,706,806,806,unk,unk,1,White,F
3161,706,606,706,806,806,unk,unk,1,White,M
3037,706,606,706,806,806,unk,unk,1,White,F
9604,unk,unk,unk,806,806,unk,unk,1,White,M
3014,706,606,706,806,806,unk,unk,1,White,F
8249,706,unk,706,806,806,unk,unk,1,White,M
2962,706,606,706,806,806,unk,unk,1,White,F
3109,706,606,706,806,806,unk,unk,1,White,F
3008,706,606,706,806,806,unk,unk,1,White,F
2950,706,606,706,806,806,unk,unk,1,Black,F
3199,706,606,706,806,806,unk,unk,1,White,F
3213,706,606,706,806,806,unk,unk,1,White,M
3136,706,606,706,806,806,unk,unk,1,Black,F
2944,706,606,706,806,806,unk,unk,1,White,F
9101,unk,unk,706,806,806,unk,unk,1,White,F
3003,706,606,706,806,806,unk,unk,1,Black,F
3173,706,606,706,806,806,unk,unk,1,White,F
3100,706,606,706,806,806,unk,unk,1,Black,F
9603,unk,unk,unk,806,806,unk,unk,1,White,M
3140,706,606,706,806,806,unk,unk,1,White,M
3232,706,606,706,806,806,unk,unk,1,Other,M
3223,706,606,706,806,806,unk,unk,1,Black,M
3063,706,606,706,806,806,unk,unk,1,White,F
3155,706,606,706,806,806,unk,unk,1,White,F
9543,unk,unk,unk,806,806,unk,unk,1,White,F
3198,706,606,706,806,806,unk,unk,1,unk,M
3058,706,606,706,806,806,unk,unk,1,White,M
9672,unk,unk,unk,806,806,unk,unk,1,White,M
659,701,601,701,806,806,unk,unk,1,unk,M
3242,706,606,706,806,806,unk,unk,1,White,F
8268,706,unk,706,806,806,unk,unk,1,White,M
2978,706,606,706,806,806,unk,unk,1,White,F
3765,706,606,706,806,806,unk,unk,1,Black,M
3168,706,606,706,806,806,unk,unk,1,Other,F
3225,706,606,706,806,806,unk,unk,1,White,M
3074,706,606,706,806,806,unk,unk,1,White,F
3154,706,606,706,806,806,unk,unk,1,White,F
3077,706,606,706,806,806,unk,unk,1,White,M
9069,unk,unk,706,806,806,unk,unk,1,Black,M
3000,706,606,706,806,806,unk,unk,1,White,F
8242,706,unk,706,806,806,unk,unk,1,White,F
3004,706,606,706,806,806,unk,unk,1,White,F
3175,706,606,706,806,806,unk,unk,1,Other,M
2965,706,606,706,806,806,unk,unk,1,Black,M
9608,unk,unk,unk,806,806,unk,unk,1,unk,M
3024,706,606,706,806,806,unk,unk,1,unk,F
2967,706,606,706,806,806,unk,unk,1,White,M
3053,706,606,706,806,806,unk,unk,1,White,F
3001,706,606,706,806,806,unk,unk,1,White,F
2971,706,606,706,806,806,unk,unk,1,White,M
3072,706,606,706,806,806,unk,unk,1,Latino,F
3195,706,606,706,806,806,unk,unk,1,White,F
8238,706,unk,706,806,806,unk,unk,1,White,M
3007,706,606,706,806,806,unk,unk,1,White,M
2980,706,606,706,806,806,unk,unk,1,White,F
8515,706,unk,706,806,806,unk,unk,1,White,F
9600,unk,unk,unk,806,806,unk,unk,1,White,F
9703,unk,unk,unk,806,unk,unk,unk,1,White,F
3120,706,606,706,806,806,unk,unk,1,White,M
8262,706,unk,706,806,806,unk,unk,1,White,F
3219,706,606,706,806,806,unk,unk,1,White,F
3181,706,606,706,806,806,unk,unk,1,Black,M
3050,706,606,706,806,806,unk,unk,1,Black,F
3036,706,606,706,806,806,unk,unk,1,unk,F
3113,706,606,706,806,806,unk,unk,1,White,F
2993,706,606,706,806,806,unk,unk,1,White,M
3108,706,606,706,806,806,unk,unk,1,White,M
3121,706,606,706,806,806,unk,unk,1,White,M
3114,706,606,706,806,806,unk,unk,1,White,M
3071,706,606,706,806,806,unk,unk,1,White,F
3203,706,606,706,806,806,unk,unk,1,White,M
3112,706,606,706,806,806,unk,unk,1,White,M
3229,706,606,706,806,806,unk,unk,1,Black,F
3194,706,606,706,806,806,unk,unk,1,White,M
3152,706,606,706,806,806,unk,unk,1,White,M
3104,706,606,706,806,806,unk,unk,1,White,F
3772,706,606,706,806,806,unk,unk,1,unk,M
3022,706,606,706,806,806,unk,unk,1,Other,M
4,706,601,706,806,806,unk,unk,1,Other,F
9670,unk,unk,unk,806,806,unk,unk,1,unk,F
3039,706,606,706,806,806,unk,unk,1,White,M
3793,706,606,706,806,806,unk,unk,1,unk,M
3054,706,606,706,806,806,unk,unk,1,White,F
3057,706,606,706,806,806,unk,unk,1,White,M
9669,unk,unk,unk,806,806,unk,unk,1,White,F
3797,706,606,706,806,806,unk,unk,1,unk,M
2991,706,606,706,806,806,unk,unk,1,White,M
2961,706,606,706,806,806,unk,unk,1,White,F
3025,706,606,706,806,806,unk,unk,1,White,M
682,unk,601,unk,806,unk,unk,unk,1,White,F
2973,706,606,706,806,806,unk,unk,1,White,M
3134,706,606,706,806,806,unk,unk,1,White,F
3059,706,606,706,806,806,unk,unk,1,White,M
3119,706,606,706,806,806,unk,unk,1,Other,M
468,706,601,706,806,806,unk,unk,1,Other,F
3101,706,606,706,806,806,unk,unk,1,Other,F
3238,706,606,706,806,806,unk,unk,1,Black,M
3192,706,606,706,806,806,unk,unk,1,Latino,M
2964,706,606,706,806,806,unk,unk,1,White,M
3009,706,606,706,806,806,unk,unk,1,White,M
3106,706,606,706,806,806,unk,unk,1,White,M
2976,706,606,706,806,806,unk,unk,1,White,F
2975,706,606,706,806,806,unk,unk,1,White,F
3180,706,606,706,806,806,unk,unk,1,White,F
2956,706,606,706,806,806,unk,unk,1,White,F
2981,706,606,706,806,806,unk,unk,1,White,F
3160,706,606,706,806,806,unk,unk,1,White,F
3094,706,606,706,806,806,unk,unk,1,Black,F
3206,706,606,706,806,unk,unk,unk,1,White,M
3028,706,606,706,806,806,unk,unk,1,White,M
3046,706,606,706,806,806,unk,unk,1,Black,F
3174,706,606,706,806,806,unk,unk,1,White,M
708,706,606,706,806,806,unk,unk,1,White,M
9546,unk,unk,unk,806,806,unk,unk,1,White,M
3153,706,606,706,806,806,unk,unk,1,Other,F
3012,706,606,706,806,806,unk,unk,1,White,F
3069,706,606,706,806,806,unk,unk,1,unk,F
9084,unk,unk,706,806,806,unk,unk,1,Black,M
3013,706,606,706,806,806,unk,unk,1,White,F
2942,706,606,706,806,806,unk,unk,1,Latino,F
2979,706,606,706,806,806,unk,unk,1,White,M
3045,706,606,706,806,806,unk,unk,1,White,F
3167,706,606,706,806,806,unk,unk,1,White,F
3234,706,606,706,806,806,unk,unk,1,White,F
2996,706,606,706,806,806,unk,unk,1,White,F
3082,706,606,706,806,806,unk,unk,1,Black,M
3080,706,606,706,806,806,unk,unk,1,unk,M
3002,706,606,706,806,806,unk,unk,1,White,F
3070,706,606,706,806,806,unk,unk,1,Other,F
9091,unk,unk,706,806,806,unk,unk,1,White,F
2955,706,606,706,806,806,unk,unk,1,White,F
3150,706,606,706,806,806,unk,unk,1,White,F
3240,706,606,706,806,806,unk,unk,1,White,F
2982,706,606,706,806,806,unk,unk,1,White,F
3149,706,606,706,806,806,unk,unk,1,White,M
3145,706,606,706,806,806,unk,unk,1,unk,M
3056,706,606,706,806,806,unk,unk,1,unk,M
8406,704,unk,704,806,806,unk,unk,1,Other,F
3239,706,606,706,806,806,unk,unk,1,White,M
9601,unk,unk,unk,806,806,unk,unk,1,Latino,M
3147,706,606,706,806,806,unk,unk,1,White,F
3034,706,606,706,806,806,unk,unk,1,White,F
3172,706,606,706,806,806,unk,unk,1,White,M
9548,unk,unk,unk,806,806,unk,unk,1,unk,M
3144,706,606,706,806,806,unk,unk,1,White,F
3118,706,606,706,806,806,unk,unk,1,Black,F
3207,706,606,706,806,806,unk,unk,1,Black,M
3102,706,606,706,806,806,unk,unk,1,White,M
3081,706,606,706,806,806,unk,unk,1,White,F
3075,706,606,706,806,806,unk,unk,1,White,M
3095,706,606,706,806,806,unk,unk,1,White,F
2994,706,606,706,806,806,unk,unk,1,White,F
3035,706,606,706,806,806,unk,unk,1,White,M
2998,706,606,706,806,806,unk,unk,1,Other,M
9051,unk,unk,706,806,806,unk,unk,1,White,F
3030,706,606,706,806,806,unk,unk,1,White,M
3169,706,606,706,806,806,unk,unk,1,White,F
2960,706,606,706,806,806,unk,unk,1,unk,F
3122,706,606,706,806,806,unk,unk,1,Black,F
3218,706,606,706,806,806,unk,unk,1,Black,F
9659,unk,unk,unk,806,806,unk,unk,1,White,F
2997,706,606,706,806,806,unk,unk,1,White,M
2995,706,606,706,806,806,unk,unk,1,White,F
3127,706,606,706,806,806,unk,unk,1,White,M
3200,706,606,706,806,806,unk,unk,1,White,F
